category,Auslastung
Thu Sep 02 2021,58.67
Thu Sep 02 2021,71.67
Thu Sep 02 2021,75.67
Thu Sep 02 2021,76.6
Thu Sep 02 2021,78.99
Thu Sep 02 2021,79.21
Thu Sep 02 2021,78.97
Thu Sep 02 2021,79.7
Thu Sep 02 2021,79.14
Thu Sep 02 2021,66.31
Thu Sep 02 2021,50.91
Thu Sep 02 2021,34.53
Thu Sep 02 2021,24.69
Thu Sep 02 2021,17.86
Thu Sep 02 2021,10.31
Thu Sep 02 2021,6.1
Fri Sep 03 2021,3.95
Fri Sep 03 2021,5.47
Fri Sep 03 2021,5.47
Fri Sep 03 2021,5.47
Fri Sep 03 2021,5.47
Fri Sep 03 2021,4.7
Fri Sep 03 2021,10.83
Fri Sep 03 2021,27.01
Fri Sep 03 2021,44.43
Fri Sep 03 2021,52.79
Fri Sep 03 2021,57.8
Fri Sep 03 2021,62.45
Fri Sep 03 2021,63.65
Fri Sep 03 2021,63.7
Fri Sep 03 2021,64.52
Fri Sep 03 2021,62.37
Fri Sep 03 2021,55.18
Fri Sep 03 2021,44.19
Fri Sep 03 2021,32.81
Fri Sep 03 2021,19.78
Fri Sep 03 2021,14.34
Fri Sep 03 2021,11.13
Fri Sep 03 2021,10.9
Fri Sep 03 2021,10.89
Sat Sep 04 2021,9.97
Sat Sep 04 2021,11.61
Sat Sep 04 2021,11.72
Sat Sep 04 2021,11.72
Sat Sep 04 2021,11.18
Sat Sep 04 2021,9.9
Sat Sep 04 2021,13.16
Sat Sep 04 2021,17.17
Sat Sep 04 2021,24.01
Sat Sep 04 2021,30.68
Sat Sep 04 2021,39.36
Sat Sep 04 2021,41.81
Sat Sep 04 2021,45.82
Sat Sep 04 2021,49.83
Sat Sep 04 2021,50.54
Sat Sep 04 2021,51.18
Sat Sep 04 2021,46.59
Sat Sep 04 2021,40.24
Sat Sep 04 2021,30.21
Sat Sep 04 2021,27.76
Sat Sep 04 2021,27.41
Sat Sep 04 2021,27.63
Sat Sep 04 2021,25.84
Sat Sep 04 2021,18.12
Sun Sep 05 2021,13.16
Sun Sep 05 2021,14.75
Sun Sep 05 2021,14.84
Sun Sep 05 2021,14.84
Sun Sep 05 2021,14.84
Sun Sep 05 2021,14.46
Sun Sep 05 2021,11.22
Sun Sep 05 2021,12.6
Sun Sep 05 2021,11.86
Sun Sep 05 2021,13.54
Sun Sep 05 2021,15.32
Sun Sep 05 2021,19.28
Sun Sep 05 2021,20.35
Sun Sep 05 2021,21.9
Sun Sep 05 2021,23.91
Sun Sep 05 2021,23.27
Sun Sep 05 2021,17.78
Sun Sep 05 2021,12.29
Sun Sep 05 2021,8.98
Sun Sep 05 2021,6.27
Sun Sep 05 2021,4.68
Sun Sep 05 2021,4.4
Sun Sep 05 2021,4.61
Sun Sep 05 2021,3.91
Mon Sep 06 2021,3.91
Mon Sep 06 2021,8.38
Mon Sep 06 2021,8.59
Mon Sep 06 2021,8.59
Mon Sep 06 2021,8.59
Mon Sep 06 2021,5.02
Mon Sep 06 2021,8.66
Mon Sep 06 2021,30.24
Mon Sep 06 2021,47.57
Mon Sep 06 2021,54.44
Mon Sep 06 2021,59.42
Mon Sep 06 2021,61.78
Mon Sep 06 2021,62.46
Mon Sep 06 2021,61.6
Mon Sep 06 2021,65.5
Mon Sep 06 2021,64.41
Mon Sep 06 2021,56.9
Mon Sep 06 2021,44.19
Mon Sep 06 2021,25.99
Mon Sep 06 2021,16.78
Mon Sep 06 2021,12.43
Mon Sep 06 2021,8.15
Mon Sep 06 2021,7.03
Mon Sep 06 2021,6.58
Tue Sep 07 2021,5.82
Tue Sep 07 2021,8.12
Tue Sep 07 2021,8.59
Tue Sep 07 2021,8.59
Tue Sep 07 2021,8.59
Tue Sep 07 2021,6.54
Tue Sep 07 2021,13.23
Tue Sep 07 2021,36.85
Tue Sep 07 2021,55.77
Tue Sep 07 2021,64.29
Tue Sep 07 2021,69.22
Tue Sep 07 2021,72.79
Tue Sep 07 2021,72.73
Tue Sep 07 2021,78.36
Tue Sep 07 2021,78
Tue Sep 07 2021,74.45
Tue Sep 07 2021,68.74
Tue Sep 07 2021,59.37
Tue Sep 07 2021,38.67
Tue Sep 07 2021,20.62
Tue Sep 07 2021,13.6
Tue Sep 07 2021,9.95
Tue Sep 07 2021,5.41
Tue Sep 07 2021,5.17
Wed Sep 08 2021,4.69
Wed Sep 08 2021,6.78
Wed Sep 08 2021,7.03
Wed Sep 08 2021,7.03
Wed Sep 08 2021,7.03
Wed Sep 08 2021,5.85
Wed Sep 08 2021,11.28
Wed Sep 08 2021,30.16
Wed Sep 08 2021,49.49
Wed Sep 08 2021,58.91
Wed Sep 08 2021,64.51
Wed Sep 08 2021,65.71
Wed Sep 08 2021,66.42
Wed Sep 08 2021,66.76
Wed Sep 08 2021,66.77
Wed Sep 08 2021,65.16
Wed Sep 08 2021,60.26
Wed Sep 08 2021,48.36
Wed Sep 08 2021,32
Wed Sep 08 2021,23.49
Wed Sep 08 2021,15.88
Wed Sep 08 2021,12.84
Wed Sep 08 2021,8.33
Wed Sep 08 2021,7.65
Thu Sep 09 2021,7.03
Thu Sep 09 2021,9.38
Thu Sep 09 2021,10.16
Thu Sep 09 2021,10.16
Thu Sep 09 2021,10.16
Thu Sep 09 2021,7.94
Thu Sep 09 2021,15.4
Thu Sep 09 2021,36.24
Thu Sep 09 2021,55.42
Thu Sep 09 2021,64.65
Thu Sep 09 2021,71.06
Thu Sep 09 2021,77.41
Thu Sep 09 2021,78.43
Thu Sep 09 2021,79.93
Thu Sep 09 2021,77.34
Thu Sep 09 2021,73.75
Thu Sep 09 2021,69.05
Thu Sep 09 2021,58.61
Thu Sep 09 2021,41.65
Thu Sep 09 2021,29.92
Thu Sep 09 2021,22.62
Thu Sep 09 2021,18.19
Thu Sep 09 2021,14.41
Thu Sep 09 2021,11.64
Fri Sep 10 2021,8.68
Fri Sep 10 2021,9.56
Fri Sep 10 2021,9.38
Fri Sep 10 2021,9.38
Fri Sep 10 2021,9.38
Fri Sep 10 2021,8.29
Fri Sep 10 2021,15.06
Fri Sep 10 2021,30.45
Fri Sep 10 2021,52.12
Fri Sep 10 2021,58.09
Fri Sep 10 2021,59.09
Fri Sep 10 2021,58.17
Fri Sep 10 2021,56.39
Fri Sep 10 2021,60.18
Fri Sep 10 2021,64.59
Fri Sep 10 2021,60.31
Fri Sep 10 2021,49.84
Fri Sep 10 2021,39.1
Fri Sep 10 2021,29.87
Fri Sep 10 2021,23.03
Fri Sep 10 2021,18.83
Fri Sep 10 2021,15.44
Fri Sep 10 2021,10.68
Fri Sep 10 2021,7.17
Sat Sep 11 2021,5.7
Sat Sep 11 2021,4.69
Sat Sep 11 2021,4.69
Sat Sep 11 2021,4.69
Sat Sep 11 2021,4.89
Sat Sep 11 2021,5.73
Sat Sep 11 2021,9.63
Sat Sep 11 2021,20.11
Sat Sep 11 2021,31.05
Sat Sep 11 2021,46.71
Sat Sep 11 2021,59.6
Sat Sep 11 2021,64.22
Sat Sep 11 2021,63.29
Sat Sep 11 2021,61.29
Sat Sep 11 2021,55.32
Sat Sep 11 2021,48.58
Sat Sep 11 2021,39.73
Sat Sep 11 2021,24.96
Sat Sep 11 2021,18.07
Sat Sep 11 2021,17.9
Sat Sep 11 2021,16.07
Sat Sep 11 2021,14.06
Sat Sep 11 2021,11.59
Sat Sep 11 2021,8.1
Sun Sep 12 2021,5.07
Sun Sep 12 2021,4.69
Sun Sep 12 2021,4.69
Sun Sep 12 2021,4.69
Sun Sep 12 2021,4.12
Sun Sep 12 2021,3.95
Sun Sep 12 2021,4.81
Sun Sep 12 2021,5.86
Sun Sep 12 2021,7.72
Sun Sep 12 2021,13.86
Sun Sep 12 2021,16.79
Sun Sep 12 2021,19.42
Sun Sep 12 2021,20.63
Sun Sep 12 2021,21.79
Sun Sep 12 2021,22.92
Sun Sep 12 2021,18.72
Sun Sep 12 2021,17.65
Sun Sep 12 2021,13.69
Sun Sep 12 2021,11.61
Sun Sep 12 2021,8.52
Sun Sep 12 2021,7.14
Sun Sep 12 2021,7.58
Sun Sep 12 2021,7.01
Sun Sep 12 2021,6.81
Mon Sep 13 2021,6.37
Mon Sep 13 2021,11.72
Mon Sep 13 2021,11.72
Mon Sep 13 2021,11.72
Mon Sep 13 2021,11.72
Mon Sep 13 2021,8.33
Mon Sep 13 2021,11.72
Mon Sep 13 2021,29.72
Mon Sep 13 2021,49.82
Mon Sep 13 2021,59.01
Mon Sep 13 2021,59.77
Mon Sep 13 2021,59.32
Mon Sep 13 2021,58.56
Mon Sep 13 2021,59.28
Mon Sep 13 2021,60.84
Mon Sep 13 2021,60.96
Mon Sep 13 2021,57.66
Mon Sep 13 2021,44.68
Mon Sep 13 2021,31.61
Mon Sep 13 2021,20.79
Mon Sep 13 2021,15.59
Mon Sep 13 2021,12.44
Mon Sep 13 2021,10.27
Mon Sep 13 2021,8.61
Tue Sep 14 2021,7.03
Tue Sep 14 2021,9.31
Tue Sep 14 2021,9.38
Tue Sep 14 2021,9.38
Tue Sep 14 2021,9.38
Tue Sep 14 2021,7.72
Tue Sep 14 2021,16.74
Tue Sep 14 2021,38.62
Tue Sep 14 2021,58.61
Tue Sep 14 2021,68.7
Tue Sep 14 2021,75.83
Tue Sep 14 2021,80.28
Tue Sep 14 2021,80.77
Tue Sep 14 2021,81.13
Tue Sep 14 2021,79.26
Tue Sep 14 2021,78.14
Tue Sep 14 2021,73.5
Tue Sep 14 2021,65.23
Tue Sep 14 2021,51.73
Tue Sep 14 2021,38.99
Tue Sep 14 2021,32.48
Tue Sep 14 2021,27.84
Tue Sep 14 2021,11.21
Tue Sep 14 2021,8.93
Wed Sep 15 2021,6.48
Wed Sep 15 2021,7.78
Wed Sep 15 2021,7.81
Wed Sep 15 2021,7.81
Wed Sep 15 2021,7.81
Wed Sep 15 2021,8.47
Wed Sep 15 2021,19.24
Wed Sep 15 2021,36.47
Wed Sep 15 2021,51.1
Wed Sep 15 2021,58.6
Wed Sep 15 2021,61.24
Wed Sep 15 2021,63.16
Wed Sep 15 2021,59.22
Wed Sep 15 2021,62.57
Wed Sep 15 2021,65.13
Wed Sep 15 2021,63.56
Wed Sep 15 2021,58.4
Wed Sep 15 2021,48.76
Wed Sep 15 2021,38.32
Wed Sep 15 2021,29.07
Wed Sep 15 2021,20.53
Wed Sep 15 2021,14.6
Wed Sep 15 2021,10.22
Wed Sep 15 2021,7.47
Thu Sep 16 2021,5.96
Thu Sep 16 2021,6.43
Thu Sep 16 2021,6.25
Thu Sep 16 2021,6.25
Thu Sep 16 2021,6.25
Thu Sep 16 2021,7.69
Thu Sep 16 2021,14.32
Thu Sep 16 2021,34.03
Thu Sep 16 2021,56.06
Thu Sep 16 2021,66.96
Thu Sep 16 2021,76.67
Thu Sep 16 2021,81.58
Thu Sep 16 2021,82.37
Thu Sep 16 2021,81.48
Thu Sep 16 2021,80.77
Thu Sep 16 2021,80.18
Thu Sep 16 2021,74.16
Thu Sep 16 2021,64.33
Thu Sep 16 2021,42.25
Thu Sep 16 2021,27.97
Thu Sep 16 2021,21.01
Thu Sep 16 2021,17.5
Thu Sep 16 2021,14.54
Thu Sep 16 2021,11.08
Fri Sep 17 2021,8.93
Fri Sep 17 2021,9.33
Fri Sep 17 2021,9.38
Fri Sep 17 2021,9.38
Fri Sep 17 2021,9.8
Fri Sep 17 2021,9.84
Fri Sep 17 2021,15.92
Fri Sep 17 2021,38.3
Fri Sep 17 2021,56.91
Fri Sep 17 2021,62.97
Fri Sep 17 2021,67.83
Fri Sep 17 2021,67.33
Fri Sep 17 2021,66.08
Fri Sep 17 2021,63.75
Fri Sep 17 2021,65.64
Fri Sep 17 2021,62.97
Fri Sep 17 2021,62.41
Fri Sep 17 2021,54.29
Fri Sep 17 2021,42.64
Fri Sep 17 2021,32.76
Fri Sep 17 2021,23.99
Fri Sep 17 2021,16.95
Fri Sep 17 2021,12.83
Fri Sep 17 2021,9.74
Sat Sep 18 2021,6.12
Sat Sep 18 2021,4.76
Sat Sep 18 2021,4.69
Sat Sep 18 2021,4.69
Sat Sep 18 2021,4.69
Sat Sep 18 2021,4.81
Sat Sep 18 2021,8.31
Sat Sep 18 2021,15.49
Sat Sep 18 2021,24.23
Sat Sep 18 2021,33.07
Sat Sep 18 2021,42.51
Sat Sep 18 2021,44.72
Sat Sep 18 2021,46.72
Sat Sep 18 2021,52.28
Sat Sep 18 2021,54.72
Sat Sep 18 2021,53.5
Sat Sep 18 2021,46.99
Sat Sep 18 2021,32.39
Sat Sep 18 2021,22.08
Sat Sep 18 2021,20.45
Sat Sep 18 2021,17.54
Sat Sep 18 2021,16.27
Sat Sep 18 2021,14.91
Sat Sep 18 2021,13.1
Sun Sep 19 2021,10.84
Sun Sep 19 2021,9.64
Sun Sep 19 2021,8.59
Sun Sep 19 2021,8.59
Sun Sep 19 2021,8.59
Sun Sep 19 2021,8.48
Sun Sep 19 2021,7.42
Sun Sep 19 2021,7.17
Sun Sep 19 2021,7.02
Sun Sep 19 2021,8.06
Sun Sep 19 2021,8.63
Sun Sep 19 2021,10.7
Sun Sep 19 2021,10.35
Sun Sep 19 2021,10.43
Sun Sep 19 2021,10.33
Sun Sep 19 2021,9.44
Sun Sep 19 2021,9.69
Sun Sep 19 2021,8.64
Sun Sep 19 2021,7.16
Sun Sep 19 2021,7.03
Sun Sep 19 2021,5.82
Sun Sep 19 2021,5.28
Sun Sep 19 2021,4.06
Sun Sep 19 2021,2.82
Mon Sep 20 2021,2.34
Mon Sep 20 2021,2.34
Mon Sep 20 2021,2.34
Mon Sep 20 2021,2.34
Mon Sep 20 2021,2.64
Mon Sep 20 2021,4.19
Mon Sep 20 2021,13.65
Mon Sep 20 2021,33.72
Mon Sep 20 2021,48.67
Mon Sep 20 2021,57.93
Mon Sep 20 2021,60.02
Mon Sep 20 2021,62.78
Mon Sep 20 2021,63.45
Mon Sep 20 2021,61.65
Mon Sep 20 2021,63.35
Mon Sep 20 2021,60.13
Mon Sep 20 2021,58.9
Mon Sep 20 2021,45.98
Mon Sep 20 2021,27.31
Mon Sep 20 2021,14.51
Mon Sep 20 2021,9.58
Mon Sep 20 2021,7.04
Mon Sep 20 2021,5.63
Mon Sep 20 2021,5.35
Tue Sep 21 2021,4.69
Tue Sep 21 2021,7.73
Tue Sep 21 2021,7.81
Tue Sep 21 2021,7.81
Tue Sep 21 2021,7.81
Tue Sep 21 2021,6.67
Tue Sep 21 2021,15.88
Tue Sep 21 2021,36.82
Tue Sep 21 2021,54.49
Tue Sep 21 2021,63.41
Tue Sep 21 2021,65.17
Tue Sep 21 2021,67.81
Tue Sep 21 2021,68.41
Tue Sep 21 2021,74.8
Tue Sep 21 2021,76.76
Tue Sep 21 2021,74.85
Tue Sep 21 2021,67.38
Tue Sep 21 2021,52.76
Tue Sep 21 2021,36.61
Tue Sep 21 2021,24.7
Tue Sep 21 2021,19.8
Tue Sep 21 2021,14.92
Tue Sep 21 2021,13.15
Tue Sep 21 2021,8.86
Wed Sep 22 2021,6.1
Wed Sep 22 2021,6.93
Wed Sep 22 2021,7.03
Wed Sep 22 2021,7.03
Wed Sep 22 2021,7
Wed Sep 22 2021,6.88
Wed Sep 22 2021,15.26
Wed Sep 22 2021,33.09
Wed Sep 22 2021,50.85
Wed Sep 22 2021,58.72
Wed Sep 22 2021,63.5
Wed Sep 22 2021,65.2
Wed Sep 22 2021,62.84
Wed Sep 22 2021,63.68
Wed Sep 22 2021,64.58
Wed Sep 22 2021,64.47
Wed Sep 22 2021,59.46
Wed Sep 22 2021,47.24
Wed Sep 22 2021,34.78
Wed Sep 22 2021,25.29
Wed Sep 22 2021,15.26
Wed Sep 22 2021,12.19
Wed Sep 22 2021,6.96
Wed Sep 22 2021,4.88
Thu Sep 23 2021,3.91
Thu Sep 23 2021,6.19
Thu Sep 23 2021,6.25
Thu Sep 23 2021,6.25
Thu Sep 23 2021,6.25
Thu Sep 23 2021,5.33
Thu Sep 23 2021,15.49
Thu Sep 23 2021,31.11
Thu Sep 23 2021,46.88
Thu Sep 23 2021,59.31
Thu Sep 23 2021,66.62
Thu Sep 23 2021,67.83
Thu Sep 23 2021,67.72
Thu Sep 23 2021,70.62
Thu Sep 23 2021,71.11
Thu Sep 23 2021,70.41
Thu Sep 23 2021,66.92
Thu Sep 23 2021,53.58
Thu Sep 23 2021,38.04
Thu Sep 23 2021,25.55
Thu Sep 23 2021,16.79
Thu Sep 23 2021,11.85
Thu Sep 23 2021,7.94
Thu Sep 23 2021,7.18
Fri Sep 24 2021,5.88
Fri Sep 24 2021,6.66
Fri Sep 24 2021,7.03
Fri Sep 24 2021,7.03
Fri Sep 24 2021,7.16
Fri Sep 24 2021,6.43
Fri Sep 24 2021,15.09
Fri Sep 24 2021,33.92
Fri Sep 24 2021,50.68
Fri Sep 24 2021,59.77
Fri Sep 24 2021,65.82
Fri Sep 24 2021,70.29
Fri Sep 24 2021,66.75
Fri Sep 24 2021,67.87
Fri Sep 24 2021,69.88
Fri Sep 24 2021,64.9
Fri Sep 24 2021,58.65
Fri Sep 24 2021,47.5
Fri Sep 24 2021,35.01
Fri Sep 24 2021,27.23
Fri Sep 24 2021,18.49
Fri Sep 24 2021,13.76
Fri Sep 24 2021,9.49
Fri Sep 24 2021,7.9
Sat Sep 25 2021,5.63
Sat Sep 25 2021,4.84
Sat Sep 25 2021,4.69
Sat Sep 25 2021,4
Sat Sep 25 2021,3.87
Sat Sep 25 2021,5.3
Sat Sep 25 2021,11.09
Sat Sep 25 2021,19.09
Sat Sep 25 2021,26.13
Sat Sep 25 2021,33.01
Sat Sep 25 2021,41.45
Sat Sep 25 2021,43.51
Sat Sep 25 2021,43.95
Sat Sep 25 2021,42.79
Sat Sep 25 2021,43.96
Sat Sep 25 2021,49.68
Sat Sep 25 2021,48.25
Sat Sep 25 2021,37.45
Sat Sep 25 2021,25.52
Sat Sep 25 2021,23.39
Sat Sep 25 2021,21.34
Sat Sep 25 2021,13.8
Sat Sep 25 2021,11.33
Sat Sep 25 2021,9.17
Sun Sep 26 2021,7.51
Sun Sep 26 2021,7.03
Sun Sep 26 2021,7.03
Sun Sep 26 2021,7.03
Sun Sep 26 2021,7.46
Sun Sep 26 2021,7.03
Sun Sep 26 2021,7.75
Sun Sep 26 2021,8.53
Sun Sep 26 2021,11.75
Sun Sep 26 2021,13.75
Sun Sep 26 2021,15.24
Sun Sep 26 2021,17.16
Sun Sep 26 2021,18.04
Sun Sep 26 2021,17.62
Sun Sep 26 2021,17.09
Sun Sep 26 2021,14.98
Sun Sep 26 2021,13.86
Sun Sep 26 2021,10.52
Sun Sep 26 2021,9.39
Sun Sep 26 2021,7.7
Sun Sep 26 2021,4.67
Sun Sep 26 2021,3.91
Sun Sep 26 2021,3.95
Sun Sep 26 2021,3.91
Mon Sep 27 2021,3.91
Mon Sep 27 2021,3.91
Mon Sep 27 2021,3.91
Mon Sep 27 2021,3.91
Mon Sep 27 2021,4.13
Mon Sep 27 2021,5.48
Mon Sep 27 2021,14.27
Mon Sep 27 2021,28.38
Mon Sep 27 2021,42.34
Mon Sep 27 2021,51.72
Mon Sep 27 2021,59.54
Mon Sep 27 2021,64.39
Mon Sep 27 2021,60.59
Mon Sep 27 2021,59.42
Mon Sep 27 2021,59.93
Mon Sep 27 2021,58.55
Mon Sep 27 2021,51.73
Mon Sep 27 2021,40.54
Mon Sep 27 2021,27.88
Mon Sep 27 2021,14.69
Mon Sep 27 2021,9.22
Mon Sep 27 2021,6.48
Mon Sep 27 2021,5.47
Mon Sep 27 2021,5.6
Tue Sep 28 2021,4.69
Tue Sep 28 2021,4.69
Tue Sep 28 2021,4.69
Tue Sep 28 2021,4.69
Tue Sep 28 2021,4.69
Tue Sep 28 2021,5.19
Tue Sep 28 2021,14.13
Tue Sep 28 2021,23.85
Tue Sep 28 2021,37.91
Tue Sep 28 2021,48.32
Tue Sep 28 2021,53.95
Tue Sep 28 2021,59.46
Tue Sep 28 2021,61.52
Tue Sep 28 2021,63.99
Tue Sep 28 2021,60.77
Tue Sep 28 2021,61.64
Tue Sep 28 2021,59.71
Tue Sep 28 2021,49.55
Tue Sep 28 2021,35.4
Tue Sep 28 2021,23.72
Tue Sep 28 2021,15.62
Tue Sep 28 2021,13.48
Tue Sep 28 2021,10.69
Tue Sep 28 2021,10.44
Wed Sep 29 2021,9.82
Wed Sep 29 2021,9.54
Wed Sep 29 2021,9.38
Wed Sep 29 2021,9.38
Wed Sep 29 2021,9.45
Wed Sep 29 2021,11.18
Wed Sep 29 2021,17.21
Wed Sep 29 2021,27.3
Wed Sep 29 2021,46.09
Wed Sep 29 2021,52.41
Wed Sep 29 2021,57.57
Wed Sep 29 2021,61.53
Wed Sep 29 2021,59.82
Wed Sep 29 2021,59.11
Wed Sep 29 2021,56.8
Wed Sep 29 2021,54.86
Wed Sep 29 2021,49.32
Wed Sep 29 2021,39.95
Wed Sep 29 2021,27.58
Wed Sep 29 2021,16.45
Wed Sep 29 2021,12.63
Wed Sep 29 2021,12.62
Wed Sep 29 2021,9.63
Wed Sep 29 2021,8.04
Thu Sep 30 2021,7.81
Thu Sep 30 2021,8.44
Thu Sep 30 2021,8.59
Thu Sep 30 2021,8.59
Thu Sep 30 2021,8.59
Thu Sep 30 2021,9.13
Thu Sep 30 2021,15.45
Thu Sep 30 2021,29.28
Thu Sep 30 2021,44.29
Thu Sep 30 2021,52.77
Thu Sep 30 2021,61.89
Thu Sep 30 2021,67.98
Thu Sep 30 2021,67.8
Thu Sep 30 2021,68.01
Thu Sep 30 2021,64.9
Thu Sep 30 2021,63.99
Thu Sep 30 2021,58.34
Thu Sep 30 2021,47.42
Thu Sep 30 2021,33.89
Thu Sep 30 2021,26.51
Thu Sep 30 2021,20.45
Thu Sep 30 2021,15.02
Thu Sep 30 2021,7.89
Thu Sep 30 2021,7.44
Fri Oct 01 2021,5.5
Fri Oct 01 2021,10.77
Fri Oct 01 2021,12.5
Fri Oct 01 2021,12.5
Fri Oct 01 2021,12.5
Fri Oct 01 2021,7.53
Fri Oct 01 2021,15.11
Fri Oct 01 2021,28.92
Fri Oct 01 2021,41.86
Fri Oct 01 2021,50.46
Fri Oct 01 2021,58.2
Fri Oct 01 2021,62.01
Fri Oct 01 2021,63.85
Fri Oct 01 2021,63.92
Fri Oct 01 2021,59.85
Fri Oct 01 2021,55.92
Fri Oct 01 2021,48.8
Fri Oct 01 2021,40.17
Fri Oct 01 2021,31.36
Fri Oct 01 2021,24.55
Fri Oct 01 2021,19.59
Fri Oct 01 2021,14.42
Fri Oct 01 2021,11.93
Fri Oct 01 2021,9.02
Sat Oct 02 2021,5.09
Sat Oct 02 2021,12.22
Sat Oct 02 2021,12.5
Sat Oct 02 2021,11.81
Sat Oct 02 2021,9.74
Sat Oct 02 2021,3.34
Sat Oct 02 2021,6.8
Sat Oct 02 2021,12.48
Sat Oct 02 2021,14.74
Sat Oct 02 2021,18.18
Sat Oct 02 2021,23.88
Sat Oct 02 2021,27.33
Sat Oct 02 2021,28.53
Sat Oct 02 2021,32.86
Sat Oct 02 2021,33.77
Sat Oct 02 2021,30.62
Sat Oct 02 2021,25.24
Sat Oct 02 2021,19.84
Sat Oct 02 2021,11.87
Sat Oct 02 2021,8.07
Sat Oct 02 2021,7.03
Sat Oct 02 2021,7.03
Sat Oct 02 2021,7.15
Sat Oct 02 2021,6.27
Sun Oct 03 2021,5.5
Sun Oct 03 2021,8.59
Sun Oct 03 2021,8.59
Sun Oct 03 2021,8.59
Sun Oct 03 2021,8.72
Sun Oct 03 2021,8.18
Sun Oct 03 2021,5.35
Sun Oct 03 2021,5.34
Sun Oct 03 2021,7.53
Sun Oct 03 2021,12.6
Sun Oct 03 2021,17.73
Sun Oct 03 2021,21.41
Sun Oct 03 2021,23.22
Sun Oct 03 2021,20.88
Sun Oct 03 2021,22.66
Sun Oct 03 2021,16.91
Sun Oct 03 2021,12.79
Sun Oct 03 2021,11.02
Sun Oct 03 2021,9.23
Sun Oct 03 2021,7.48
Sun Oct 03 2021,5.21
Sun Oct 03 2021,3.67
Sun Oct 03 2021,3.13
Sun Oct 03 2021,3.13
Mon Oct 04 2021,3.13
Mon Oct 04 2021,4.19
Mon Oct 04 2021,5.47
Mon Oct 04 2021,5.47
Mon Oct 04 2021,6.26
Mon Oct 04 2021,8.44
Mon Oct 04 2021,14.78
Mon Oct 04 2021,29.65
Mon Oct 04 2021,48.54
Mon Oct 04 2021,55.3
Mon Oct 04 2021,59.24
Mon Oct 04 2021,61.16
Mon Oct 04 2021,60.09
Mon Oct 04 2021,66.57
Mon Oct 04 2021,65.93
Mon Oct 04 2021,60.21
Mon Oct 04 2021,58.12
Mon Oct 04 2021,44.88
Mon Oct 04 2021,26.11
Mon Oct 04 2021,15.23
Mon Oct 04 2021,12.04
Mon Oct 04 2021,8.86
Mon Oct 04 2021,4.75
Mon Oct 04 2021,3.34
Tue Oct 05 2021,3.28
Tue Oct 05 2021,4.31
Tue Oct 05 2021,3.91
Tue Oct 05 2021,3.91
Tue Oct 05 2021,4.35
Tue Oct 05 2021,7.33
Tue Oct 05 2021,14.91
Tue Oct 05 2021,33.11
Tue Oct 05 2021,48.78
Tue Oct 05 2021,55.61
Tue Oct 05 2021,56.7
Tue Oct 05 2021,56.69
Tue Oct 05 2021,54.69
Tue Oct 05 2021,57.88
Tue Oct 05 2021,60.26
Tue Oct 05 2021,59.54
Tue Oct 05 2021,55.73
Tue Oct 05 2021,46.03
Tue Oct 05 2021,28.68
Tue Oct 05 2021,20.28
Tue Oct 05 2021,14.43
Tue Oct 05 2021,12.66
Tue Oct 05 2021,7.36
Tue Oct 05 2021,5.42
Wed Oct 06 2021,5.47
Wed Oct 06 2021,6.13
Wed Oct 06 2021,6.25
Wed Oct 06 2021,6.25
Wed Oct 06 2021,6.46
Wed Oct 06 2021,7.6
Wed Oct 06 2021,12.75
Wed Oct 06 2021,26.26
Wed Oct 06 2021,43.73
Wed Oct 06 2021,50.78
Wed Oct 06 2021,57.05
Wed Oct 06 2021,61.06
Wed Oct 06 2021,59.94
Wed Oct 06 2021,61
Wed Oct 06 2021,59.14
Wed Oct 06 2021,58.2
Wed Oct 06 2021,55.19
Wed Oct 06 2021,43.01
Wed Oct 06 2021,30.06
Wed Oct 06 2021,17.14
Wed Oct 06 2021,10.86
Wed Oct 06 2021,7.54
Wed Oct 06 2021,6.25
Wed Oct 06 2021,5.14
Thu Oct 07 2021,3.21
Thu Oct 07 2021,2.34
Thu Oct 07 2021,2.34
Thu Oct 07 2021,2.34
Thu Oct 07 2021,2.34
Thu Oct 07 2021,4.48
Thu Oct 07 2021,14.27
Thu Oct 07 2021,32.67
Thu Oct 07 2021,43.12
Thu Oct 07 2021,52.35
Thu Oct 07 2021,60.27
Thu Oct 07 2021,66.55
Thu Oct 07 2021,66.1
Thu Oct 07 2021,65.79
Thu Oct 07 2021,70
Thu Oct 07 2021,66.67
Thu Oct 07 2021,61.52
Thu Oct 07 2021,50.92
Thu Oct 07 2021,38.35
Thu Oct 07 2021,26.26
Thu Oct 07 2021,19.63
Thu Oct 07 2021,13.63
Thu Oct 07 2021,8.48
Thu Oct 07 2021,7.08
Fri Oct 08 2021,4.97
Fri Oct 08 2021,11.26
Fri Oct 08 2021,11.75
Fri Oct 08 2021,11.72
Fri Oct 08 2021,12.06
Fri Oct 08 2021,8.19
Fri Oct 08 2021,12.07
Fri Oct 08 2021,27.43
Fri Oct 08 2021,38.17
Fri Oct 08 2021,46.04
Fri Oct 08 2021,54.26
Fri Oct 08 2021,59
Fri Oct 08 2021,58.75
Fri Oct 08 2021,59.04
Fri Oct 08 2021,64.98
Fri Oct 08 2021,60.41
Fri Oct 08 2021,49.13
Fri Oct 08 2021,39.58
Fri Oct 08 2021,31.75
