"creator","capacity","count","percentage","parking_facility_id","name","occupancy_id","created_at","updated_at"
"e504344",42,42,100,"10299d2e-73e8-4ed5-8f2f-7924e23dd2cd","Ostermundigen","a688d4a6-259c-47d6-bad1-f17ae96f879c","2021-10-14 07:37:00+00","2021-10-14 07:37:00+00"
"e526110",69,6,9,"91a92bbe-73d1-4f8e-a5ea-7ab9c69d9bf7","Villeneuve","0a429c75-104a-4368-9aa2-99cf104f02a0","2021-04-16 17:13:00+00","2021-04-16 17:13:00+00"
"E517885",63,40,63,"98e8c5c9-9a2f-404b-bb61-aaf20d16ae8a","Düdingen","8668403a-0985-48ab-82a7-d1ee1033c403","2021-04-27 07:52:00+00","2021-04-27 07:52:00+00"
"ue86332",50,7,14,"a4d3ad65-1924-478c-babb-605f19024d4d","Sursee (nur SBB-Anlagenteil Merkurstrasse)","94ffccbb-9b92-426c-bcec-533fb19c03d6","2021-06-03 10:37:00+00","2021-06-03 10:37:00+00"
"e518793",49,23,47,"5b02a08a-85c4-4d9a-b043-b3f431d12947","Chavornay","bc696923-60e0-4b56-8e05-e4fb8105ee96","2021-07-23 11:40:00+00","2021-07-23 11:40:00+00"
"e521490",30,4,13,"ac172a53-3608-4b72-b80f-8ec0f6eddd12","Schübelbach-Buttikon","ba518ebc-beaa-43b7-8b34-60a653ce0fe0","2021-08-18 09:38:00+00","2021-08-18 09:38:00+00"
"E535775",151,113,75,"1d2e6a6e-0660-4d7c-8a55-d05413e54f36","Balerna","24209620-12fa-425e-9ef3-7423fee14947","2021-08-25 08:33:00+00","2021-08-25 08:33:00+00"
"e521492",112,62,55,"2a80ee76-69e2-4e8c-89b9-771d9c220f80","Sissach","f3c3d661-b15f-4a72-b132-c6459ebd9846","2021-08-31 07:18:00+00","2021-08-31 07:18:00+00"
"E535775",151,56,37,"1d2e6a6e-0660-4d7c-8a55-d05413e54f36","Balerna","2800f1f6-b274-4b9f-bcd7-8bbece928f91","2021-09-02 13:21:00+00","2021-09-02 13:21:00+00"
"E535775",26,14,54,"b5744b84-73b1-43ac-8253-b63aebc201ea","Rivera-Bironico","ad654a73-4411-4d7e-9ebd-62674398eff7","2021-09-08 08:06:00+00","2021-09-08 08:06:00+00"
"e528191",24,5,21,"d58ff95a-21f9-4935-90df-650c6134417f","Oberrieden See","6331e3a3-a453-4753-902b-86df97301f27","2021-09-12 13:28:00+00","2021-09-12 13:28:00+00"
"e510884",35,19,54,"2087c005-163b-41c4-a342-c16e742e23e1","Ebikon","4d22e90c-e94e-4a91-afa7-582df55bc310","2021-09-14 12:38:00+00","2021-09-14 12:38:00+00"
"ue79941",9,5,56,"ea4af3b4-0a44-40ae-bde7-33c95c042e32","Safenwil","6dbb3336-b8db-438e-8a85-2d95fd834362","2021-09-15 10:40:00+00","2021-09-15 10:40:00+00"
"e504344",87,17,20,"2b713d4f-6f4a-4ef7-894a-30280881e4f6","Münchenbuchsee","cf1e878c-cbf2-44a4-b3ea-35862d8ceff8","2021-09-20 07:22:00+00","2021-09-20 07:22:00+00"
"ue73467",46,12,26,"75da292e-940f-44e1-b5a8-03b5914e4e6e","Vevey","a413ca58-ade5-4816-b217-bf6bc0d1e3dc","2021-09-28 19:05:00+00","2021-09-28 19:05:00+00"
"e504730",8,0,0,"0bd599da-516e-4320-b0dc-8b65b015ee3e","Schachen LU","3453e663-3dc3-4cc2-80d6-672713a6d072","2021-09-29 14:12:00+00","2021-09-29 14:12:00+00"
"ue72360",8,4,50,"18bddf57-3128-4592-9f33-cdb8f6893a4c","Glovelier","f449e101-505e-4989-9d1c-6a4b50b684b6","2021-10-06 09:01:00+00","2021-10-06 09:01:00+00"
"u223758",49,38,78,"1ff02c7d-9bbb-4ac5-a61f-cbb3736688c3","Thalwil","232a91cb-ea02-40e3-8187-b8ea0f9e6c06","2020-09-22 07:52:00+00","2020-09-22 07:52:00+00"
"u228094",8,2,25,"18bddf57-3128-4592-9f33-cdb8f6893a4c","Glovelier","e2c8bda7-6658-4ecf-9b7c-866a00c4277c","2020-10-19 08:33:00+00","2020-10-19 08:33:00+00"
"U201186",32,18,56,"7d38d0fa-5559-4083-9565-b4457a106478","Bern Bümpliz Süd","9d29a1e0-3d6c-4fa1-8025-f5dee90c5d14","2020-12-03 07:34:00+00","2020-12-03 07:34:00+00"
"ue08618",22,11,50,"c2c68c30-127b-4950-9c4d-a741eea27888","Rupperswil","fb9430fc-1588-4e35-9b80-9aa84a397ca4","2021-03-03 11:31:00+00","2021-03-03 11:31:00+00"
"ue30420",27,6,22,"047139ca-d01e-4343-a9ad-1aeca2a8e050","Frenkendorf-Füllinsdorf","81fbe4e2-5724-4f60-aa40-87c8cb5cef4a","2021-03-07 09:16:00+00","2021-03-07 09:16:00+00"
"ue30420",28,16,57,"3722a639-2cd3-4cf3-b289-6cb12ae56695","Olten Hammer","6f34a9c4-b4b9-4ecc-b4e6-22fd55a27bbd","2021-04-07 13:04:00+00","2021-04-07 13:04:00+00"
"ue88117",9,1,11,"ea4af3b4-0a44-40ae-bde7-33c95c042e32","Safenwil","8b885f89-c6f5-4eec-99f3-2d386ac0f3ef","2021-10-07 06:56:00+00","2021-10-07 06:56:00+00"
"u224117",62,27,44,"e4b1565d-0bc9-45f4-9345-8ff246b6aa99","La Conversion","25943ade-3e3d-4e6b-b937-6e8e2dede2b5","2020-10-02 13:23:00+00","2020-10-02 13:23:00+00"
"ue88117",8,1,13,"af7e57e7-b87d-4df9-acac-360aca1a2e87","Hunzenschwil","7885002f-add4-4f9a-8bef-cce44b18e5d1","2021-10-08 09:50:00+00","2021-10-08 09:50:00+00"
"ue73467",92,23,25,"bf132546-2d30-4885-8650-447047be618b","Satigny","e48b8686-2432-4055-afb4-cf7ddda211b9","2021-10-13 07:36:00+00","2021-10-13 07:36:00+00"
"e522023",32,32,100,"7d38d0fa-5559-4083-9565-b4457a106478","Bern Bümpliz Süd","4b3a2f8e-51c0-42a6-a566-f3ed8f107c60","2021-10-13 07:42:00+00","2021-10-13 07:42:00+00"
"ue08618",264,125,47,"8e8cf5f3-6598-44cf-b970-ce6879d762ce","Lenzburg","df312649-404f-42ea-916d-d73a0e48936e","2021-10-14 07:53:00+00","2021-10-14 07:53:00+00"
"ue08618",16,6,38,"e97f1dee-b520-4491-8596-86fa4d2af9f2","Hendschiken","9741b285-31a4-451e-9891-dc78365d7394","2021-10-14 07:54:00+00","2021-10-14 07:54:00+00"
"e526110",31,4,13,"2fb2c50e-0a59-4147-bc80-79de1756b242","Monthey","d260c398-dfc4-4124-aab0-eb446b63a57b","2021-04-16 17:43:00+00","2021-04-16 17:43:00+00"
"ue53969",49,16,33,"36408746-88fd-4bc2-bbe4-5bbc5843e189","Walenstadt","bc7568fd-7229-4e25-b59f-ef2d8a25731d","2021-04-27 08:48:00+00","2021-04-27 08:48:00+00"
"E517885",68,23,34,"6e8cf993-c0db-4cd1-a13d-5b357afc94b7","Murten","741fa26d-f37b-42b9-b81a-324f019620bb","2021-04-27 08:51:00+00","2021-04-27 08:51:00+00"
"ue86332",62,9,15,"7e1e8681-e10b-4138-99d8-145331dfeedc","Nebikon","38491666-35d6-4009-87eb-5b012e6dbf5e","2021-06-03 11:11:00+00","2021-06-03 11:11:00+00"
"e522446",49,23,47,"5b02a08a-85c4-4d9a-b043-b3f431d12947","Chavornay","e8905a76-0888-412d-8267-4fbde8398704","2021-07-23 11:41:00+00","2021-07-23 11:41:00+00"
"e521490",30,4,13,"ac172a53-3608-4b72-b80f-8ec0f6eddd12","Schübelbach-Buttikon","cb36c0dd-41b3-44e0-9339-ff45d0f6a72e","2021-08-18 09:32:00+00","2021-08-18 09:32:00+00"
"E535775",186,146,78,"5b76a8ea-34cc-4003-944e-8f75488617a2","Chiasso","91c2cc08-d414-438d-80f9-69dcff04f439","2021-08-25 09:16:00+00","2021-08-25 09:16:00+00"
"e521492",18,2,11,"efb9c29c-db15-4509-9e98-faf6caddf868","Lausen","4ab0c458-1ff9-4aea-bb79-4e2e47b53c51","2021-08-31 07:35:00+00","2021-08-31 07:35:00+00"
"E535775",25,17,68,"f37df978-3a4e-4ab5-9d80-4cef3ce8fe40","Capolago-Riva S. Vitale","982d24f6-1d03-472b-8780-ebd5fbbb0267","2021-09-02 13:52:00+00","2021-09-02 13:52:00+00"
"e536228",39,39,100,"b8af5973-68ad-4f04-8429-adac21d399a1","St. Gallen","1985e1e5-06dd-4f29-a055-4523978649bb","2021-09-08 08:41:00+00","2021-09-08 08:41:00+00"
"e528191",43,27,63,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","688bcd6c-f844-4b36-ba56-031d4e9641a3","2021-09-12 14:12:00+00","2021-09-12 14:12:00+00"
"e510884",290,102,35,"044f28f2-f105-449c-a622-684d6c9e0df9","Rotkreuz","d6e44d8a-1fbd-4d88-bf6a-14503add33f6","2021-09-14 13:30:00+00","2021-09-14 13:30:00+00"
"ue79941",25,2,8,"986fb329-0bb2-4738-9854-914b3ddc1c99","Aarburg-Oftringen","861b81fc-f2cd-410b-9c4a-37fbac3b4b50","2021-09-15 10:41:00+00","2021-09-15 10:41:00+00"
"ue79941",25,2,8,"986fb329-0bb2-4738-9854-914b3ddc1c99","Aarburg-Oftringen","03808f38-cff5-4b7d-b2ff-763bb6dfd857","2021-09-15 10:42:00+00","2021-09-15 10:42:00+00"
"e504344",54,20,37,"73c231d0-3865-4a80-b656-672e76dc57a3","Schüpfen","16b453ea-25aa-4887-a14d-bbba87fef2ac","2021-09-15 11:16:00+00","2021-09-15 11:16:00+00"
"ue73467",130,10,8,"f5ca3848-ae84-43a6-acb9-4cde38de8d3c","Puidoux","f4f2438c-f8f5-4e4c-807e-e8e6f3a2f7a3","2021-09-28 19:43:00+00","2021-09-28 19:43:00+00"
"e525784",15,10,67,"03ceb74c-c8c6-44fd-8851-5006a25e4e80","Cressier NE","b380c4cc-d048-4d73-af7d-a3004941c2f4","2021-09-29 14:32:00+00","2021-09-29 14:32:00+00"
"ue72360",26,8,31,"97549cfe-0c2a-430f-bdf0-3f4cb951cef6","Courtételle","e8416887-bbda-4a77-a191-e98c88cb27fc","2021-10-06 09:02:00+00","2021-10-06 09:02:00+00"
"u202170",26,14,54,"d69e6802-ddc8-4f88-bfd0-22a3d096866f","La Sarraz","a12a8937-9bd0-40d3-a2d6-57909255f449","2020-09-22 08:13:00+00","2020-09-22 08:13:00+00"
"u232830",69,69,100,"a7ad4287-a299-4f27-b713-920ccbc0dbfa","Solothurn West (SBB)","ded5ef20-b44d-4d55-b072-5fc112c3d11c","2020-10-19 08:45:00+00","2020-10-19 08:45:00+00"
"U201186",23,4,17,"ac3dda32-a306-4483-b9f7-9fbe648c2e90","Flamatt","ee781d9f-ff92-4dab-a4b0-28199447c0af","2020-11-30 07:53:00+00","2020-11-30 07:53:00+00"
"E525212",217,106,49,"e8e388ce-742c-4431-a04a-b8cf96256cd0","Zug","4b1805eb-d1f3-4b84-b694-a4586078d274","2021-03-03 12:32:00+00","2021-03-03 12:32:00+00"
"ue30420",139,4,3,"4225c609-235d-47a1-af53-4b1fc47af458","Frick","0da54417-6af6-475b-b135-916d9501f17b","2021-03-07 09:48:00+00","2021-03-07 09:48:00+00"
"ue30420",30,9,30,"9f4f7516-3b58-40b0-a3b5-616cc36d9fe4","Wangen bei Olten","9a92b6d4-dc58-4ad1-9ca2-3ed19eeeb40d","2021-04-07 13:19:00+00","2021-04-07 13:19:00+00"
"u140093",27,21,78,"16266574-8609-4eaa-b9b3-27f12a74b887","Avenches","8a68ff35-8f4e-4abc-893a-ed1e044a987d","2020-10-30 10:36:00+00","2020-10-30 10:36:00+00"
"U201186",54,21,39,"73c231d0-3865-4a80-b656-672e76dc57a3","Schüpfen","d799b23b-dcf2-4272-840f-8f1465e29d43","2020-12-17 12:07:00+00","2020-12-17 12:07:00+00"
"e517885",54,5,9,"73c231d0-3865-4a80-b656-672e76dc57a3","Schüpfen","02e5c786-b383-4a37-b21e-d13cd924503c","2021-03-16 09:22:00+00","2021-03-16 09:22:00+00"
"e517885",54,17,31,"73c231d0-3865-4a80-b656-672e76dc57a3","Schüpfen","0bf8cd35-502b-4026-a083-109fe8daf7b0","2021-03-05 13:18:00+00","2021-03-05 13:18:00+00"
"E517885",23,1,4,"75cccdc0-75db-4dac-b436-53289b232450","Gümligen","faeff42e-ae9f-4803-8710-0da2ad44097d","2021-04-04 13:46:00+00","2021-04-04 13:46:00+00"
"ue88117",8,0,0,"2f8db5e1-3096-4e49-abe2-a11c36b4e3de","Kölliken","c0b91cd3-6077-4e6e-9aaa-19512cd8e5b0","2021-10-07 07:15:00+00","2021-10-07 07:15:00+00"
"ue88117",31,11,35,"c2c68c30-127b-4950-9c4d-a741eea27888","Rupperswil","9820cee1-0553-4f36-b628-05f6eb9fd3fd","2021-10-08 10:10:00+00","2021-10-08 10:10:00+00"
"e522023",15,3,20,"a9dbec7c-d656-4c4d-bc85-1c5c4b1fbd90","Thörishaus Station","3f746095-318b-43df-a9e6-56899e2805bc","2021-10-13 07:53:00+00","2021-10-13 07:53:00+00"
"ue08618",60,22,37,"ad150e60-5b40-4c29-bf31-cba4da4d1277","Othmarsingen","c8e01d9d-c8d6-41d8-b8c5-3484d8c5f1aa","2021-10-14 07:54:00+00","2021-10-14 07:54:00+00"
"e522445",31,4,13,"2fb2c50e-0a59-4147-bc80-79de1756b242","Monthey","84f90024-89b9-4674-bece-7a4f63239678","2021-04-16 17:45:00+00","2021-04-16 17:45:00+00"
"E517885",29,11,38,"1b4cff0c-57d4-4a0e-bafb-a7a246f530c4","Aarberg","e55deae9-7463-4ecd-9784-4ab9b718dc4e","2021-04-27 09:35:00+00","2021-04-27 09:35:00+00"
"ue86332",28,10,36,"1dc38144-1cd2-4535-975d-13f9bf621f3d","Dagmersellen","4294bfb1-2d57-4554-8090-65fc4afc1674","2021-06-03 11:39:00+00","2021-06-03 11:39:00+00"
"E504344",42,40,95,"49abee66-9775-42a9-9c44-804abe2a2386","Bern Kiss+Rail","26f7af47-6c14-4240-83bb-c3420d504605","2021-07-23 11:08:00+00","2021-07-23 11:08:00+00"
"E535775",151,119,79,"1d2e6a6e-0660-4d7c-8a55-d05413e54f36","Balerna","62ca371b-aa50-4003-8b8f-2c26dbceab6e","2021-08-18 09:46:00+00","2021-08-18 09:46:00+00"
"E535775",25,18,72,"f37df978-3a4e-4ab5-9d80-4cef3ce8fe40","Capolago-Riva S. Vitale","9a9ab681-ae4d-4e34-9a20-a36a333a29b3","2021-08-25 09:55:00+00","2021-08-25 09:55:00+00"
"e521492",243,130,53,"3b5c5ed9-43b9-4b32-b7b6-5ebd21254ba0","Liestal","bb28dc99-b404-4e78-ad72-cd8c24da3bc8","2021-08-31 07:59:00+00","2021-08-31 07:59:00+00"
"e504344",42,36,86,"10299d2e-73e8-4ed5-8f2f-7924e23dd2cd","Ostermundigen","a8e433e9-d9e0-4ea6-a001-a4946d85ec55","2021-09-02 13:59:00+00","2021-09-02 13:59:00+00"
"E535775",222,222,100,"60cbf54b-10ca-4927-9e27-d096bee4fc73","Mendrisio","802ddb9b-b195-4a2a-adfc-575f1f7c3a09","2021-09-08 09:31:00+00","2021-09-08 09:31:00+00"
"e528191",29,8,28,"32a54231-edb0-4c70-a3d9-6bfa2236b177","Horgen Oberdorf","4b665205-47d4-4031-aff9-250699a9da01","2021-09-12 14:44:00+00","2021-09-12 14:44:00+00"
"e522023",8,1,13,"951299a8-110d-410c-a4a8-25865f3a037b","Bern Wankdorf","26094f09-bd48-4172-a6df-2fb0a67f3dab","2021-09-15 06:40:00+00","2021-09-15 06:40:00+00"
"ue79941",25,2,8,"986fb329-0bb2-4738-9854-914b3ddc1c99","Aarburg-Oftringen","fa061821-a092-470b-a048-9254b8ff3942","2021-09-15 10:47:00+00","2021-09-15 10:47:00+00"
"e504344",54,20,37,"73c231d0-3865-4a80-b656-672e76dc57a3","Schüpfen","659aad6b-1848-4b5e-8c52-96f062efd9bd","2021-09-20 07:54:00+00","2021-09-20 07:54:00+00"
"e540243",39,36,92,"b8af5973-68ad-4f04-8429-adac21d399a1","St. Gallen","ec05c666-6cda-45fc-8034-19ce58582542","2021-09-29 14:32:00+00","2021-09-29 14:32:00+00"
"ue72360",120,71,59,"91301b92-be54-4a45-a463-5d1a9cc22b71","Delémont","5b0bffca-b6f5-4e51-bc97-bf9c73c90ff1","2021-10-06 09:02:00+00","2021-10-06 09:02:00+00"
"ue88117",26,17,65,"42ff768c-321a-40c0-8b9b-8ea04ee366d6","Oberentfelden","5572152b-dca3-4fba-b926-eea46ca97e01","2021-10-07 07:34:00+00","2021-10-07 07:34:00+00"
"ue88117",66,21,32,"3fd55fab-7ffb-413d-9f58-b3b9baf159ac","Wildegg","4f2082fd-1cb3-4c30-9440-2b2af3ce798e","2021-10-08 10:28:00+00","2021-10-08 10:28:00+00"
"e522023",8,2,25,"66c8bc21-4bbb-4d76-a81e-d00abfd69da4","Thörishaus Dorf","90ee7f0a-5b9b-46e5-a420-fc706afc00d7","2021-10-13 07:58:00+00","2021-10-13 07:58:00+00"
"ue57793",240,60,25,"de0daad8-a0b2-46f1-86ab-bfeae04f16a4","Yverdon-les-Bains","91e892ee-3799-483f-b6b6-95c359990d87","2021-10-14 08:02:00+00","2021-10-14 08:02:00+00"
"u162276",66,41,62,"3fd55fab-7ffb-413d-9f58-b3b9baf159ac","Wildegg","c322dc1f-e974-4d83-9934-87ce49983b76","2020-09-22 08:43:00+00","2020-09-22 08:43:00+00"
"u202170",34,4,12,"184e415b-4d76-4cfd-85c2-7dd5222563a4","Croy-Romainmôtier","7ad3c2e0-5093-4e9b-b269-fdf476e46069","2020-09-22 08:54:00+00","2020-09-22 08:54:00+00"
"u223758",43,42,98,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","1895f781-42c5-4aa0-aca5-7167e785b2ef","2020-10-19 09:01:00+00","2020-10-19 09:01:00+00"
"u232830",16,3,19,"6971776d-8183-46e8-a399-2503691e08e6","Bettlach","a45c1ce9-05cb-4cf6-a140-e5570d03385f","2020-10-19 09:04:00+00","2020-10-19 09:04:00+00"
"E512409",118,91,77,"88d19878-48c0-49c8-a575-42cacc5a4905","Uetikon","44f62974-cb4e-462f-a8f7-d6899b892e04","2020-10-19 09:08:00+00","2020-10-19 09:08:00+00"
"U201186",23,1,4,"ac3dda32-a306-4483-b9f7-9fbe648c2e90","Flamatt","5e0e9c10-fba4-4716-b7db-148e2f2e6e48","2020-12-03 07:55:00+00","2020-12-03 07:55:00+00"
"ue08618",264,75,28,"8e8cf5f3-6598-44cf-b970-ce6879d762ce","Lenzburg","33cdbdaf-0ead-40c4-90b8-4edf345a27b0","2021-03-03 12:32:00+00","2021-03-03 12:32:00+00"
"ue30420",15,0,0,"1ea09d5f-1b78-4b03-afd7-b8f56831a1d6","Eiken","ddb0fa7d-ef9c-4a4c-a98f-401ac3fc023f","2021-03-07 10:34:00+00","2021-03-07 10:34:00+00"
"ue30420",31,3,10,"8be65c81-02ef-4651-b8a6-f4e7107713f3","Hägendorf","4e3d20b7-8c87-4e2b-a0bb-b6aab176cba5","2021-04-07 13:59:00+00","2021-04-07 13:59:00+00"
"e526110",65,16,25,"897ea00d-54ff-4cbc-828e-33afdb5e2186","St-Maurice","b778f30b-bece-4223-a262-21be992e20f8","2021-04-16 18:19:00+00","2021-04-16 18:19:00+00"
"e522445",65,16,25,"897ea00d-54ff-4cbc-828e-33afdb5e2186","St-Maurice","395e3295-c8fe-4533-9ccc-df76132d3f91","2021-04-16 18:19:00+00","2021-04-16 18:19:00+00"
"e522445",46,24,52,"8b1841ab-0395-46f8-920d-c9b1a044c4e1","La Chaux-de-Fonds","9e2e2164-08cf-405b-8278-f93deb01e757","2021-04-27 09:46:00+00","2021-04-27 09:46:00+00"
"ue86332",28,7,25,"1fb345a3-8605-49b8-931a-58da17e792c9","Hochdorf","ed648d76-1e84-4945-8f88-45b29792a3c4","2021-06-03 12:21:00+00","2021-06-03 12:21:00+00"
"e522446",16,4,25,"d34d1596-417b-4e04-9177-39bb0c877d86","Eclépens","0a99c1b8-37a9-4e34-b478-6a8921b3701c","2021-07-23 12:34:00+00","2021-07-23 12:34:00+00"
"e521490",122,55,45,"e41a2990-7288-4381-bee6-808c1f4a5633","Ziegelbrücke","f40302e6-0605-4f5a-98f3-c7ebac722602","2021-08-18 10:45:00+00","2021-08-18 10:45:00+00"
"E535775",53,18,34,"36a8e400-c27a-492f-9362-42ae4030e60b","Maroggia-Melano","5b5af6c4-a70b-4649-94c4-7a4f16938214","2021-08-25 12:09:00+00","2021-08-25 12:09:00+00"
"e521492",27,15,56,"047139ca-d01e-4343-a9ad-1aeca2a8e050","Frenkendorf-Füllinsdorf","17fc51fa-c619-408f-93c7-134583e5f76a","2021-08-31 08:17:00+00","2021-08-31 08:17:00+00"
"E535775",53,26,49,"36a8e400-c27a-492f-9362-42ae4030e60b","Maroggia-Melano","fa6ea705-905b-413f-9c38-bd53ce93fd6c","2021-09-02 14:07:00+00","2021-09-02 14:07:00+00"
"E535775",25,25,100,"f37df978-3a4e-4ab5-9d80-4cef3ce8fe40","Capolago-Riva S. Vitale","7ab9b146-d4a0-47b8-9cfe-a42760cebb4c","2021-09-08 09:58:00+00","2021-09-08 09:58:00+00"
"e528191",27,7,26,"093719c5-6fc4-4632-83c7-b89bcf121bc7","Au ZH","f938c15b-adf7-4397-9495-b556993b88c4","2021-09-12 15:11:00+00","2021-09-12 15:11:00+00"
"ue79941",25,2,8,"986fb329-0bb2-4738-9854-914b3ddc1c99","Aarburg-Oftringen","43d211b3-43eb-466d-a12f-df25eea977d8","2021-09-15 11:03:00+00","2021-09-15 11:03:00+00"
"ue79941",26,11,42,"42ff768c-321a-40c0-8b9b-8ea04ee366d6","Oberentfelden","dc88c7cb-db09-474e-bfa8-08e2eb042de9","2021-09-15 11:08:00+00","2021-09-15 11:08:00+00"
"e504344",116,40,34,"f3c17938-040e-4d05-9365-4def94378b21","Lyss","0f00b98b-9027-472e-a5ff-c93768156f73","2021-09-20 08:35:00+00","2021-09-20 08:35:00+00"
"ue73467",176,131,74,"2610709d-9412-4aec-a102-ffbae07bc673","Romont ","1b33c4c5-813e-498b-a819-e585fdcb9b23","2021-09-29 15:02:00+00","2021-09-29 15:02:00+00"
"e525784",46,10,22,"8b1841ab-0395-46f8-920d-c9b1a044c4e1","La Chaux-de-Fonds","e31fa7ba-f33c-4f51-9da9-ddf1ca1584ed","2021-10-06 09:36:00+00","2021-10-06 09:36:00+00"
"ue88117",16,5,31,"7cfb64f4-bf63-42aa-beb9-16ad5fd217aa","Schönenwerd","4adb6a9c-bacb-4309-aaaf-f33a04fdd841","2021-10-07 08:06:00+00","2021-10-07 08:06:00+00"
"e525784",101,99,98,"b30ef00a-756a-410c-a1c5-2cb6ba318f0d","Nyon","eb4b0396-9811-4d49-a96f-e3afa507d5a1","2021-10-08 10:57:00+00","2021-10-08 10:57:00+00"
"ue72360",46,8,17,"a82c3b7b-3fad-4118-b8df-f4ae29e8e69b","Möhlin","08af8b48-c2b3-441a-8976-98cec564d4ba","2021-10-11 08:32:00+00","2021-10-11 08:32:00+00"
"e522023",6,2,33,"4c0139bf-23e4-478b-9ab2-869e0fb13512","Wünnewil","a6b2f6ad-9301-4d60-ad80-fe42fe595c1b","2021-10-13 08:44:00+00","2021-10-13 08:44:00+00"
"e516697",240,60,25,"de0daad8-a0b2-46f1-86ab-bfeae04f16a4","Yverdon-les-Bains","b8d57099-c1d0-4f0d-890a-9045af7b06ef","2021-10-14 08:02:00+00","2021-10-14 08:02:00+00"
"U228214",70,45,64,"db2a52b3-44ff-4178-8256-09ae1b0b2a02","Stäfa","ddac0da0-110a-4b15-ae6e-be36064946da","2020-09-22 09:27:00+00","2020-09-22 09:27:00+00"
"u223758",156,73,47,"a302eb77-7596-4fec-8c99-f024e7616ca0","Dietikon","7eac489d-11f8-4357-a1bf-c88ed79b99a1","2020-10-19 09:56:00+00","2020-10-19 09:56:00+00"
"U201186",74,43,58,"e864361f-9082-47e2-b016-60402a11776f","Schmitten","516956fb-fbaf-42f7-a020-388995239c6c","2020-12-03 08:43:00+00","2020-12-03 08:43:00+00"
"e517885",32,5,16,"a3408787-8efe-4eff-9069-b0ddfb9ce106","Wangen an der Aare","d7506f55-283b-4d23-8155-feded06de35f","2021-03-03 12:42:00+00","2021-03-03 12:42:00+00"
"ue30420",244,9,4,"e13d2788-80fa-4b81-addc-9a8ff3202503","Stein-Säckingen","db28d1a2-d1ff-4fa1-80f3-439915d30e7c","2021-03-07 10:47:00+00","2021-03-07 10:47:00+00"
"ue30420",31,8,26,"65e9639d-49fe-4606-8668-f28ec25d32e7","Egerkingen","e4630ea3-129b-4555-9393-774b8dfd4cb6","2021-04-07 14:22:00+00","2021-04-07 14:22:00+00"
"e522445",36,8,22,"d716520e-efc3-4a9a-b14d-5cd2e0116c12","Martigny","5bfc7ef4-9393-4aeb-a4d0-6bfb1c550155","2021-04-16 18:46:00+00","2021-04-16 18:46:00+00"
"ue53969",111,64,58,"807d17c4-37c3-4e8c-9fbe-78ed5cab5bab","Uznach","bebbba2e-7610-4cb0-8658-9e4665c6e9d7","2021-04-27 09:59:00+00","2021-04-27 09:59:00+00"
"ue86332",68,12,18,"052c9b04-64ff-4ccf-8a1a-fde1bd0d5532","Beinwil am See","8c3f7804-7fd0-4b0a-9894-03093720c0f4","2021-06-03 12:53:00+00","2021-06-03 12:53:00+00"
"e518793",16,4,25,"d34d1596-417b-4e04-9177-39bb0c877d86","Eclépens","bb0641e2-721f-4d51-9522-70307f87f543","2021-07-23 12:33:00+00","2021-07-23 12:33:00+00"
"e521490",122,119,98,"e41a2990-7288-4381-bee6-808c1f4a5633","Ziegelbrücke","5399c993-75b2-42ed-8fd7-150a9705c18a","2021-08-18 11:09:00+00","2021-08-18 11:09:00+00"
"E535775",54,21,39,"bc024fdc-b367-4aa7-a3f8-11def2338dfb","Melide","134b38a9-1b10-4b44-a140-6c8eeb19cb27","2021-08-25 12:44:00+00","2021-08-25 12:44:00+00"
"e521492",139,31,22,"4225c609-235d-47a1-af53-4b1fc47af458","Frick","7f43168f-ac7a-4c93-8a3b-5721ad5dd837","2021-08-31 09:00:00+00","2021-08-31 09:00:00+00"
"e521486",39,36,92,"b8af5973-68ad-4f04-8429-adac21d399a1","St. Gallen","f1ea07c7-8dc7-4e81-9aee-8054c41d4e45","2021-09-02 14:20:00+00","2021-09-02 14:20:00+00"
"e506773",119,43,36,"40df8420-50ab-4bcf-883b-ee020cf75ee1","Moutier","8f5a79bf-02a1-4d29-9264-8823dd7241ca","2021-09-08 10:31:00+00","2021-09-08 10:31:00+00"
"e528191",132,26,20,"81e40b66-df86-47a2-8c10-bf973c5387fb","Richterswil","0833f3d4-18b6-4a16-87d9-f335097b55e5","2021-09-12 16:30:00+00","2021-09-12 16:30:00+00"
"ue79941",16,5,31,"7cfb64f4-bf63-42aa-beb9-16ad5fd217aa","Schönenwerd","31143f23-2b60-496c-9ccf-f44811f17333","2021-09-15 11:24:00+00","2021-09-15 11:24:00+00"
"e504344",155,99,64,"0e81a485-c526-45c4-82ba-7875896a5418","Burgdorf","0d8883b5-65a8-4599-bc10-b468554318b7","2021-09-20 10:59:00+00","2021-09-20 10:59:00+00"
"ue57793",176,131,74,"2610709d-9412-4aec-a102-ffbae07bc673","Romont ","22918e2c-26b3-4dc6-ba71-e9e6121eacfb","2021-09-29 15:09:00+00","2021-09-29 15:09:00+00"
"e525784",46,10,22,"8b1841ab-0395-46f8-920d-c9b1a044c4e1","La Chaux-de-Fonds","845acf76-ab99-4209-b0f0-30d051f1b3fe","2021-10-06 09:46:00+00","2021-10-06 09:46:00+00"
